q1 (deg),q2 (deg),q3 (deg),q4 (deg),q5 (deg),q6 (deg),x (mm),y (mm),z (mm),r_x (deg),r_y (deg),r_z (deg)
63.8848,-67.0252,86.8558,23.108,43.02,74.8122,-138.871,2.64971,-53.7461,-63.8181,4.79926,32.0189
63.902,-73.3392,75.313,37.024,67.2337,51.626,41.6848,-15.8613,-80.321,-87.2214,-21.8054,33.5878
64.2492,-65.6421,94.3931,19.508,44.558,58.2308,-223.965,-27.1156,-35.7213,-63.1678,-8.70637,30.0612
64.2658,-89.2382,93.6809,19.541,50.494,78.0002,52.2359,-134.483,8.28714,-74.2143,-0.757945,17.9588
64.2698,-70.4538,70.6159,17.024,74.563,53.776,56.8843,58.3118,-123.612,-99.7002,-27.8733,20.7291
64.4451,-93.3102,92.276,43.767,75.698,59.5481,94.5992,-215.429,9.62366,-94.3198,-13.0592,41.5406
64.448,-74.4272,71.1172,30.027,41.991,44.033,110.903,-3.08598,-42.7739,-61.2945,-29.4856,3.32497
64.6972,-83.7217,98.708,16.792,49.117,97.4532,-55.531,-113.069,5.37152,-70.107,20.7698,31.2209
64.7603,-72.1617,78.9198,45.34,71.2078,68.2662,-5.7163,-36.3991,-64.6458,-86.9001,-1.64304,47.2076
65.1957,-68.779,71.5401,43.667,64.083,66.1932,21.7736,12.4866,-70.0275,-81.4701,-5.33941,39.3149
65.2788,-60.2522,79.4738,-8.84458,59.316,49.39,-166.449,138.712,-119.467,-81.9111,-35.2327,3.43148
65.3269,-91.7609,97.7369,-0.1661,68.5647,75.3021,47.4264,-118.925,-14.107,-92.9271,-11.6919,5.55453
65.4621,-77.0141,75.4219,-1.0674,83.5109,63.8699,119.03,37.0466,-110.441,-109.437,-25.3566,5.72923
65.5452,-86.9939,94.7741,39.779,70.3082,65.7538,10.3176,-166.491,7.61451,-86.9736,-6.00972,42.8228
65.6747,-85.2429,82.436,26.987,73.723,99.6551,114.477,-93.0062,-30.4972,-95.8078,19.7691,20.9579
65.7979,-81.9943,73.1449,4.4543,80.8019,68.2461,203.674,-11.7877,-78.6207,-105.568,-22.2808,1.43556
65.822,-91.6429,78.8218,25.437,97.2808,62.1401,223.959,-154.994,-41.9494,-121.727,-18.4943,25.8459
65.995,-82.1931,82.6331,13.888,63.6052,82.0493,87.9408,-39.9469,-33.7489,-86.5805,-1.5262,12.1704
66.0953,-86.355,96.0082,22.959,40.204,82.9379,4.62874,-133.308,41.6853,-60.9769,7.21145,26.1096
66.4872,-63.36,90.5107,32.814,48.415,54.465,-212.407,-19.0145,-13.5699,-61.3993,-10.464,39.9344
66.5038,-81.1629,79.9631,40.593,77.0428,92.8197,88.8306,-87.6078,-28.02,-95.2369,17.8057,36.3235
66.6258,-81.5628,73.5248,-2.5136,55.437,69.3342,203.961,6.26339,-34.0332,-77.2528,-23.6277,-14.7396
66.7169,-98.0187,89.0697,33.251,91.0212,52.222,169.776,-230.433,12.1771,-113.869,-25.4101,36.6744
66.7599,-69.1211,85.9362,-0.865963,96.14,93.1251,-112.024,48.4384,-116.688,-118.935,9.59616,12.6624
66.847,-76.6812,84.054,21.671,82.334,72.1039,-4.90472,-25.5796,-59.2204,-102.095,-6.0155,30.285
67.2738,-74.5687,93.458,32.668,50.431,93.0449,-103.42,-74.8024,17.9691,-64.2654,21.0167,50.1017
67.3168,-77.9079,79.5231,24.484,71.4782,57.4281,58.4622,-22.818,-35.893,-91.5354,-22.2488,24.6383
67.3397,-80.606,79.4927,37.681,72.584,64.3821,87.9898,-73.3099,-16.2558,-90.5002,-11.9082,34.0766
67.3558,-89.7418,82.9792,11.969,91.3828,76.652,174.048,-104.602,-35.2934,-113.576,-9.77773,9.96421
67.4749,-76.2257,83.2519,17.282,47.331,68.7079,10.3048,-9.82262,-3.24096,-67.6734,-9.88503,14.021
67.558,-78.7863,75.8871,10.542,81.9771,59.449,120.366,5.97976,-62.647,-105.29,-26.1033,14.4137
67.7912,-84.128,80.5229,11.748,67.0189,71.7143,136.615,-44.4822,-13.4642,-88.4953,-14.5635,6.64864
67.864,-82.3971,91.891,-4.0546,50.263,72.4058,9.34743,-31.7285,7.23724,-71.7746,-13.8899,-0.867819
67.9121,-60.7077,77.728,14.439,73.393,53.979,-160.299,101.779,-81.361,-92.0636,-24.0099,29.992
67.9247,-79.4652,88.518,43.264,64.833,60.2689,-6.32667,-102.176,15.6835,-78.3392,-11.3537,43.5019
68.8701,-92.005,89.6112,-8.44861,56.393,73.1541,155.523,-88.3915,33.7891,-76.3996,-19.5888,-14.7417
68.952,-87.2162,92.8432,33.771,71.0198,90.6688,29.3501,-145.173,35.1079,-87.2021,14.2889,36.999
69.1067,-84.9037,85.919,30.111,83.166,76.1192,71.4616,-103.424,0.307545,-100.502,-2.60746,31.5722
69.1589,-81.0609,92.0491,23.136,44.445,95.0399,-17.0756,-83.5903,51.9485,-61.1702,16.8266,34.1548
69.3909,-83.8168,72.7708,14.209,56.489,93.725,216.787,-41.3532,21.8502,-76.8482,5.48201,3.35239
69.4912,-94.0963,94.7071,29.231,43.684,86.8822,91.9855,-195.912,99.0004,-61.5859,7.98041,26.0881
69.5972,-66.3227,90.843,-1.6839,62.2519,81.1171,-196.538,51.2636,-17.3332,-81.1919,-0.204924,19.2956
69.5972,-74.8048,94.436,9.56249,98.3591,64.1529,-128.976,-37.9562,-43.929,-116.345,-13.1181,38.3038
69.5978,-75.462,89.665,38.406,64.1461,93.9989,-64.8113,-71.8967,25.9428,-76.7429,20.8712,51.399
69.6682,-78.2448,83.5521,11.661,50.758,85.3088,33.8121,-8.34297,21.6404,-70.1576,2.19792,13.7817
69.741,-89.3407,90.0369,19.386,44.978,84.097,93.3578,-126.581,73.9409,-64.1285,2.25137,15.7591
70.0429,-78.914,91.2177,-7.35007,96.3131,58.6669,-26.4684,-3.16415,-47.9813,-118.937,-25.728,18.8894
70.1707,-83.0623,70.3099,0.933652,75.1371,82.1238,256.98,-7.65647,-9.57042,-94.3172,-11.1739,-11.0224
70.2039,-73.8222,72.6969,6.14331,73.562,62.5968,94.563,66.5191,-33.0215,-93.1433,-24.9624,5.69404
70.3002,-75.5622,78.8189,46.069,46.045,75.7989,53.9161,-52.84,51.9114,-59.7475,3.25779,39.6865
70.3231,-65.5212,82.7299,25.852,97.73,45.757,-141.319,24.9704,-55.9621,-113.651,-27.261,58.2381
70.3947,-82.9712,76.8692,11.412,71.4272,41.418,163.355,-26.4366,6.88079,-90.4484,-46.1899,4.80606
70.475,-90.886,86.3929,44.823,91.514,61.3242,127.291,-190.692,33.3298,-106.116,-14.9138,46.0027
70.4881,-64.6291,70.7328,22.949,60.4992,72.5978,-29.4598,97.3677,-18.8657,-77.3174,-6.85518,23.1036
70.499,-96.4019,92.2193,40.945,76.8778,87.7972,122.401,-231.056,73.1128,-92.2621,9.66006,34.7982
70.5517,-62.1928,73.0177,27.474,41.566,72.8882,-75.9838,85.1377,11.268,-57.2729,-1.63985,26.6999
70.7649,-88.1788,94.1329,43.174,51.748,98.4221,41.2173,-178.368,95.0031,-63.125,22.694,50.756
71.041,-83.0852,83.6822,36.972,41.177,51.893,92.1869,-104.134,84.7497,-54.3695,-19.5217,14.0677
71.1402,-92.8747,89.8839,22.048,65.6747,65.9423,123.473,-153.144,70.1259,-82.887,-17.2706,14.7312
71.8529,-96.2472,74.2611,13.941,40.072,76.3581,335.533,-186.459,122.272,-56.8271,-13.2362,-15.441
72.05,-82.8027,81.4402,28.809,80.2863,99.5021,94.4781,-70.5888,29.2506,-95.9539,18.0944,24.9949
72.4488,-81.5021,91.6818,10.597,45.209,91.4332,-7.99374,-57.4662,81.8528,-61.3988,8.24876,19.9679
72.6843,-86.245,78.9983,-5.0444,40.939,72.4327,201.952,-41.0981,83.7534,-56.0983,-17.5868,-21.7852
72.7507,-66.977,83.7372,21.272,62.4828,61.3901,-124.221,38.0405,32.6039,-75.22,-16.5108,28.9805
73.3672,-70.8101,87.3222,29.857,43.636,76.6182,-90.752,-23.0194,84.3451,-55.3932,1.53782,36.8465
73.4142,-80.076,81.9662,23.497,94.6641,42.825,57.934,-43.0644,13.7949,-113.752,-36.8578,41.4202
73.4853,-84.529,98.2898,45.05,61.6268,75.6419,-36.8996,-174.955,108.052,-70.4448,1.05924,52.4224
73.5088,-62.4071,93.069,-7.46209,91.1839,77.4948,-273.993,60.1161,-9.06655,-106.033,-4.94,25.1026
73.5798,-84.0558,85.9018,16.171,55.83,99.2489,75.8968,-63.8078,83.894,-70.7955,14.5602,19.8765
74.029,-82.3082,72.2202,40.338,40.586,73.42,195.832,-92.2555,115.713,-54.2907,-4.75639,19.1985
74.0382,-69.1892,78.7467,6.8905,73.1392,81.4981,-40.0367,84.635,20.6583,-88.1797,-3.29434,15.002
74.0663,-79.2779,90.776,8.71641,96.5147,45.579,-35.0944,-33.5902,16.5098,-115.805,-35.2052,36.8546
74.1258,-82.0647,70.2349,-2.6788,54.49,74.9509,248.999,6.19972,71.2316,-68.8526,-17.1902,-19.6568
74.6971,-99.9788,90.3921,49.278,54.216,43.079,180.529,-286.452,161.011,-61.3561,-32.2729,17.523
74.7389,-84.262,76.5271,22.694,66.3422,63.1709,170.776,-61.4097,81.608,-79.9589,-21.8714,9.55394
74.7698,-80.8208,78.1881,1.3524,94.2607,88.3071,134.756,8.72199,17.1019,-109.073,-1.34823,-0.987139
74.8959,-68.5779,81.4992,-5.73783,75.2208,68.9979,-65.3674,105.347,24.3466,-90.0413,-18.3635,6.40228
75.144,-84.2122,75.113,22.62,65.8907,59.5183,185.798,-59.8741,86.8729,-78.8483,-25.8092,7.0595
75.2179,-72.1938,73.1438,13.451,54.357,67.2979,61.8318,61.5838,71.8427,-67.5507,-16.5895,5.0817
75.5897,-74.1081,82.8869,30.507,82.9901,69.855,-27.5312,-17.8839,54.7471,-93.7104,-10.5109,38.9806
75.6379,-96.717,81.207,8.10363,73.1312,45.154,276.126,-159.565,107.367,-85.6804,-45.9865,-10.6603
75.6889,-90.9519,97.1547,7.7304,96.713,99.729,34.2064,-130.348,62.159,-110.645,13.0359,9.88027
75.9702,-75.1617,71.3521,-1.2091,67.0819,94.2802,140.537,75.5653,60.5245,-81.0508,3.84531,-4.79072
75.9908,-78.136,86.5527,-8.08461,62.5613,53.934,17.9621,30.4988,79.5256,-73.5741,-34.0217,-9.81057
76.0722,-73.5202,98.9332,-1.7342,86.3419,56.996,-182.793,-20.2806,56.3994,-99.7426,-26.4631,27.6168
76.1558,-71.1579,88.2962,27.217,60.1921,84.5439,-108.209,-18.7117,98.1428,-70.1257,5.40977,40.657
76.691,-76.7099,73.2928,20.227,59.0811,51.606,115.051,12.04,98.4782,-68.212,-31.5845,2.66246
76.7099,-98.9911,72.6121,43.872,83.732,64.1128,339.548,-273.66,128.863,-96.1313,-21.4339,19.6797
76.8697,-81.5709,83.9452,46.38,81.6877,91.2911,55.2239,-111.062,95.473,-90.2352,11.6359,47.4775
76.9671,-68.4008,77.2141,12.339,47.867,72.784,-31.8068,72.9729,103.051,-59.4903,-9.2425,11.5198
77.2078,-86.8971,78.9771,8.04908,74.8947,64.5712,192.631,-57.47,97.4398,-87.0474,-24.6948,-1.66489
77.2571,-74.0949,84.5342,6.8901,44.101,46.649,-24.735,19.6086,124.075,-49.8028,-30.5306,-9.89082
77.296,-77.4009,75.3061,-1.9397,74.2588,90.9828,127.484,53.4244,74.1049,-86.8762,0.861248,-4.41011
77.4278,-91.3593,94.9729,-1.9898,79.0023,91.4297,76.4954,-101.816,104.052,-91.4111,2.41764,1.19954
77.4341,-89.5138,72.3199,33.21,78.7318,54.047,263.601,-139.199,112.555,-90.1546,-31.991,15.4727
77.5498,-63.7479,96.8482,11.272,80.143,82.7448,-291.117,-12.153,84.805,-89.1215,2.28717,43.0062
77.8231,-82.9901,96.9158,3.0639,75.9748,62.1459,-48.6317,-63.0312,105.112,-87.1459,-23.5931,14.7679
77.8713,-98.2221,97.4143,33.305,47.393,84.4219,99.4843,-253.535,187.963,-57.5562,2.45205,28.4545
78.022,-92.9653,92.2009,40.113,54.614,67.6738,101.223,-211.152,170.799,-63.0189,-11.8879,28.1998
78.0368,-94.4452,74.029,-4.3433,61.6222,49.29,357.915,-131.265,143.607,-66.4513,-42.8695,-39.5566
78.152,-91.6618,87.1308,39.912,80.288,74.3779,129.019,-185.281,128.004,-89.4011,-8.37197,34.12
78.8373,-64.4893,74.834,8.46471,90.23,85.3128,-71.9241,122.3,56.9363,-100.448,-0.36139,18.8866
78.8441,-91.7798,96.0019,16.269,45.32,68.5469,57.988,-164.028,180.946,-54.7616,-12.9416,7.54514
79.4721,-76.5558,76.3609,1.7286,84.8602,86.1757,97.502,50.8117,88.7313,-95.09,-2.85233,1.42062
79.5437,-92.4118,76.365,30.108,66.8808,64.8663,256.023,-166.406,159.123,-75.7451,-21.2557,7.33783
79.5558,-76.6881,91.0808,19.073,90.7817,53.504,-75.456,-42.858,98.5835,-100.169,-29.776,38.6065
79.5701,-95.2307,84.6282,47.812,59.9537,89.1402,193.978,-241.036,183.471,-67.9477,6.02827,35.8626
79.5878,-92.8959,87.2649,-6.122,58.5483,87.9089,189.876,-104.197,159.941,-68.7741,-3.30681,-12.8073
79.5959,-85.5042,85.169,43.064,57.4871,99.4712,95.1763,-142.559,168.9,-63.9786,16.3212,45.9116
79.6348,-87.2769,93.9353,16.967,75.4958,49.343,22.0527,-113.378,137.274,-83.3259,-35.6589,18.5764
79.7672,-90.1308,89.6112,43.979,64.2309,80.991,96.3041,-188.324,169.498,-71.2138,-1.01379,39.6665
79.9351,-72.0042,71.8609,36.257,91.832,64.2377,54.2318,13.6536,90.7721,-99.7855,-19.063,39.4232
80.0009,-62.8672,71.9263,7.00309,91.526,89.5871,-64.1661,145.669,68.7215,-100.817,3.03734,15.5188
80.0193,-95.0772,71.8008,16.311,55.322,54.937,349.503,-182.447,183.052,-60.1227,-31.8265,-23.802
80.2382,-83.6948,72.4259,30.382,40.275,92.6312,210.549,-94.2833,187.783,-49.0332,6.00823,20.3321
80.3401,-90.289,86.7338,24.946,60.8361,89.445,129.955,-143.176,172.396,-69.6102,3.68376,20.4873
80.4312,-82.3042,79.4028,-5.75891,45.529,89.6788,150.282,-7.44262,169.38,-55.1564,-0.793354,-9.09068
80.5298,-85.9912,88.106,33.863,53.087,98.739,72.0105,-135.901,183.629,-59.7013,13.937,39.5155
80.7441,-80.386,91.7729,29.452,80.6117,85.4733,-37.6745,-92.5817,138.322,-87.2445,2.08984,39.6205
80.8661,-88.7248,89.5739,10.563,75.0781,89.2869,91.2888,-98.4316,149.13,-83.8577,1.78426,10.7857
81.1411,-83.0262,73.3111,46.162,65.7641,97.8171,179.736,-110.059,167.954,-72.0484,13.3046,38.0968
81.5342,-92.3299,80.9927,27.168,40.078,65.9979,216.497,-181.827,216.401,-46.2758,-14.5681,-1.04134
81.8751,-94.8789,79.9247,43.122,97.9632,84.9502,231.096,-227.778,142.48,-104.52,-0.748688,29.0121
81.8802,-72.1491,72.9581,45.802,51.327,48.634,62.7405,-21.438,183.152,-51.3853,-27.4133,21.7273
81.8888,-78.7467,73.275,0.627429,99.218,93.9072,164.902,32.2668,102.261,-107.108,3.70982,-6.23129
81.9152,-81.317,70.9001,1.4471,88.1358,78.6218,226.725,9.17647,123.907,-95.9703,-11.8768,-8.11881
81.9891,-61.6921,71.8478,2.6087,90.3818,94.9019,-77.319,162.097,99.7918,-98.0316,7.41433,11.5092
81.9943,-75.7078,82.1593,17.08,40.441,47.442,18.5185,-17.035,197.075,-41.3879,-26.3976,-7.56455
82.0057,-83.0279,99.4849,23.643,96.7737,54.019,-83.8696,-134.862,132.844,-104.035,-29.5363,47.7303
82.7529,-72.9868,72.1869,-1.7472,90.0019,42.953,100.376,91.4915,121.505,-99.8665,-46.237,4.24086
83.0078,-95.6118,73.7597,29.081,42.924,95.9309,318.902,-229.303,233.802,-49.3945,6.1551,10.832
83.0691,-91.624,94.4842,26.578,56.193,89.7951,64.2593,-184.345,212.883,-61.8336,3.89586,28.6465
83.1408,-80.1998,72.9559,2.4066,74.1608,83.8839,185.899,15.9216,161.998,-80.8472,-5.82972,-6.22793
83.1877,-95.2239,72.745,10.927,85.7448,97.3719,351.728,-169.553,167.11,-92.3015,6.52172,-12.8776
83.4112,-74.492,81.8957,10.337,67.1168,40.56,-0.751609,24.2241,176.001,-66.2627,-43.9353,-0.5164
83.4112,-97.2481,85.1627,32.26,46.481,64.4469,215.157,-243.946,235.449,-50.4588,-17.0135,3.72314
83.4822,-92.1179,88.62,34.941,63.5611,63.0741,124.391,-192.524,207.59,-67.1196,-20.9615,20.7404
84.1142,-76.479,78.7061,33.703,95.9739,60.2878,43.5035,-36.8642,146.217,-101.082,-25.3271,40.8324
84.395,-95.166,91.4561,13.402,67.1317,59.7417,137.447,-174.046,209.488,-70.2356,-27.0408,-0.586432
84.6419,-81.7032,93.4408,23.438,75.4287,44.274,-37.7331,-99.9727,192.416,-75.7425,-41.0286,24.5491
84.8992,-89.1889,82.0659,6.14549,94.3868,67.3861,187.3,-89.3157,163.396,-99.7704,-21.7951,2.49392
85.1192,-70.8542,81.5158,24.25,71.9411,48.908,-53.2294,12.3135,193.24,-71.8127,-36.0099,22.6032
85.2939,-72.0758,71.6272,31.03,52.125,94.6108,69.8473,8.36237,223.508,-55.491,7.03476,32.4871
85.8531,-87.4912,75.8997,-2.4607,43.359,79.7059,248.995,-80.5153,248.047,-46.9656,-7.69033,-21.1564
85.9099,-92.319,73.7952,43.049,50.549,84.7691,278.101,-223.345,250.956,-53.8958,-1.86095,21.0694
85.9649,-62.6862,73.2653,10.88,89.123,64.4641,-84.4917,126.163,169.11,-92.6224,-23.2872,22.0811
86.1499,-76.5609,97.7099,2.3403,88.6377,96.1669,-135.215,-44.9954,185.125,-92.1594,8.43176,22.6859
86.2038,-76.059,99.862,-9.41192,89.9332,59.61,-153.08,-28.0062,182.379,-93.867,-28.6729,15.889
86.2193,-84.615,90.262,30.811,87.0541,97.746,23.9945,-127.888,194.145,-89.7837,10.5755,35.9798
86.2301,-74.2089,75.3439,46.735,61.6021,96.0988,59.4246,-51.426,227.636,-63.2805,9.00536,50.0385
86.3843,-95.0428,75.5233,20.922,89.594,84.5479,301.349,-187.87,195.271,-92.8377,-4.86112,1.10557
87.1881,-96.2311,73.0498,31.627,66.1107,51.704,326.069,-237.304,242.756,-63.5438,-34.1679,-7.90684
87.2792,-92.437,80.6518,38.881,75.0833,75.9662,203.825,-202.621,228.307,-76.7988,-11.8347,23.5499
87.5691,-81.1457,92.4742,13.897,69.7037,85.7271,-30.3412,-77.996,234.109,-71.6539,-2.24451,23.3462
87.7932,-70.7901,87.9158,20.709,90.0512,94.0722,-119.224,-13.6538,202.357,-91.5125,6.07431,36.9807
87.9502,-64.3701,83.2009,-2.6311,83.5413,88.0648,-150.965,98.2226,210.437,-85.4078,-0.529623,15.4778
87.9628,-67.2011,93.3171,18.65,86.001,87.0907,-215.645,-28.2427,212.006,-87.0666,-0.730836,44.2837
88.2418,-89.928,97.3639,14.696,46.56,97.832,25.2672,-177.599,276.678,-47.4223,7.21549,26.8103
88.3747,-93.5411,72.8012,8.53489,43.381,50.177,333.679,-183.41,281.557,-37.5355,-26.4132,-42.7162
88.4492,-93.8098,79.526,24.605,63.4402,89.94,242.868,-192.846,257.185,-64.8137,0.963047,9.98297
88.5082,-92.3001,83.3189,30.487,78.3571,80.5521,179.343,-184.878,234.918,-79.286,-8.11903,19.4334
88.601,-96.6608,74.9051,42.949,45.4,66.278,308.124,-287.689,284.321,-44.0628,-15.783,4.12659
88.8978,-78.568,70.754,13.749,66.5519,74.3338,172.695,-7.77673,252.861,-66.8389,-13.4449,-0.369738
89.213,-80.1929,83.8982,46.01,54.122,41.509,53.9338,-132.541,276.36,-42.976,-36.237,16.343
89.2691,-61.0899,88.9528,-2.7005,83.696,42.183,-256.394,68.9921,231.02,-81.3306,-46.3279,18.3952
89.5138,-87.9479,76.8308,39.118,86.869,62.528,195.334,-159.597,231.191,-86.2931,-26.6352,26.0779
89.7252,-76.42,76.2681,4.6499,81.6247,85.3982,92.7219,27.2643,240.475,-81.7118,-3.71897,3.6585
89.763,-76.742,76.86,33,89.7991,85.7958,65.8829,-43.6694,228.582,-89.48,-3.53184,32.643
89.9257,-98.5688,87.4958,34.989,82.3839,60.8538,191.148,-264.166,243.478,-81.1183,-28.1776,19.2888
90.0512,-78.7651,88.9322,3.4566,48.589,76.9202,-9.59985,-48.4051,292.944,-47.8468,-8.7833,4.65227
90.1492,-73.1277,92.2382,-3.908,62.0313,52.508,-114.832,-4.02525,276.72,-56.3412,-31.5617,-4.86363
90.187,-92.849,79.2212,33.566,49.15,56.727,233.345,-221.893,293.499,-43.7151,-23.625,-3.65281
90.2878,-88.4372,88.2361,27.735,80.8042,41.823,88.4551,-155.764,249.517,-75.4455,-46.7147,16.5206
90.3102,-95.1757,75.27,29.743,65.8168,73.5139,295.212,-227.999,272.345,-64.3312,-14.2682,2.36829
90.996,-88.5002,72.6001,9.66528,94.063,88.1782,281.89,-104.732,236.01,-92.758,-1.07795,-6.49867
91.0292,-94,75.533,-7.22849,74.563,59.3911,345.686,-146.361,266.874,-71.5844,-28.117,-34.6258
91.2097,-78.211,90.199,25.186,71.9457,97.047,-45.579,-89.5253,274.569,-70.5212,6.73236,39.0104
91.6881,-93.7439,94.5461,14.638,90.1761,80.7361,85.7812,-185.853,248.631,-88.2413,-9.08981,14.8406
91.7712,-99.9542,73.962,27.1,55.608,90.4821,355.682,-297.728,298.52,-53.7218,1.04127,1.08469
91.793,-85.6308,88.675,38.022,51.89,58.562,64.934,-181.306,306.704,-45.1454,-23.9791,19.4512
91.8079,-89.5711,71.6128,43.193,74.2972,48.551,265.046,-198.825,274.368,-66.6413,-39.2213,9.74793
92.0107,-92.3831,78.635,-3.5835,49.39,71.0708,277.845,-150.236,313.107,-46.3044,-12.5092,-30.2945
92.013,-89.1878,92.0268,14.005,48.029,97.381,72.9119,-167.659,314.379,-45.5176,5.5177,21.7437
92.0411,-95.5321,92.3109,12.352,40.659,84.7519,137.624,-227.56,320.943,-38.3079,-2.74918,4.77447
92.135,-94.318,89.2032,22.394,43.232,71.2949,152.427,-232.062,318.912,-39.3796,-12.0521,2.90211
92.692,-96.3549,93.1578,40.268,96.3629,99.9691,111.338,-271.537,245.042,-94.031,8.75292,35.9647
92.7023,-80.0348,74.2662,23.715,51.459,65.8042,147.326,-75.2428,321.475,-45.995,-17.8227,1.15452
92.7258,-72.1933,81.6173,22.793,89.6639,61.2698,-38.8197,-11.3809,268.16,-86.2988,-29.4206,30.0956
92.8478,-85.3673,82.6933,6.1063,54.589,74.9652,136.267,-94.494,318.473,-50.9179,-10.9889,-6.15918
93.0128,-74.3883,98.7218,-6.37198,50.186,56.581,-158.032,-65.0593,327.918,-42.1082,-23.8915,-6.19292
93.0329,-75.7038,72.5869,9.82542,53.241,74.6638,120.238,-2.64942,326.967,-49.2818,-11.0726,-3.39942
93.2328,-62.2547,86.7,0.738949,79.3552,67.809,-219.196,57.8054,295.46,-75.0004,-21.9947,19.1334
93.6287,-68.8478,92.3889,-3.5267,70.4709,94.1192,-176.784,4.08778,311.665,-66.9725,3.49182,21.0219
93.9651,-92.3631,71.7011,49.298,63.1829,53.907,292.122,-261.704,308.631,-52.9388,-31.5804,7.56286
94.1209,-81.6511,73.369,32.903,82.3569,91.4143,163.476,-96.2499,292.357,-78.1945,0.325351,24.5794
94.3782,-80.6278,82.5712,31.688,46.592,58.7431,70.8202,-127.721,344.226,-37.209,-21.9422,9.0598
94.7718,-90.5508,85.9259,-7.14667,97.6939,66.4568,182.556,-109.068,274.174,-93.0804,-21.9057,-10.7409
95.0382,-86.7659,82.0722,18.237,56.764,80.834,147.043,-140.778,338.028,-51.3305,-7.49339,7.6623
95.4599,-98.72,93.6717,17.385,82.6251,91.7231,141.582,-248.753,294.139,-77.1545,1.19907,12.5187
96.4259,-72.839,74.555,3.823,66.1801,64.448,64.0386,25.6837,358.745,-57.1745,-21.5206,-8.20103
96.5308,-78.8928,73.6062,4.8012,50.356,50.054,157.786,-43.3785,374.291,-36.8985,-25.619,-31.2421
96.5348,-78.4351,83.3808,-8.90932,71.9131,75.4591,60.2627,-10.246,347.677,-65.0223,-11.8521,-10.2216
96.6288,-60.7341,92.9189,11.267,65.587,97.7437,-292.546,-31.9191,356.668,-59.8924,3.10601,47.2696
