q1 (deg),q2 (deg),q3 (deg),q4 (deg),q5 (deg),q6 (deg),x (mm),y (mm),z (mm),r_x (deg),r_y (deg),r_z (deg)
77.2571,-74.0949,84.5342,6.8901,44.101,46.649,-24.735,19.6086,124.075,-49.8028,-30.5306,-9.89082
77.296,-77.4009,75.3061,-1.9397,74.2588,90.9828,127.484,53.4244,74.1049,-86.8762,0.861248,-4.41011
77.4129,-97.3358,88.5042,42.176,57.4659,44.758,174.92,-247.063,169.298,-62.9023,-34.0249,13.3138
77.4278,-91.3593,94.9729,-1.9898,79.0023,91.4297,76.4954,-101.816,104.052,-91.4111,2.41764,1.19954
77.4341,-89.5138,72.3199,33.21,78.7318,54.047,263.601,-139.199,112.555,-90.1546,-31.991,15.4727
77.4622,-63.2431,76.8881,-1.3523,97.7878,48.254,-103.434,138.599,19.2958,-114.405,-35.6715,27.4035
77.4868,-77.2359,79.1318,-6.86168,62.52,67.3758,88.7809,54.088,94.7838,-73.7717,-22.0282,-11.5749
77.4931,-71.1487,71.453,23.608,49.276,44.312,61.9124,46.0746,114.657,-54.0109,-33.1356,-1.96466
77.5498,-63.7479,96.8482,11.272,80.143,82.7448,-291.117,-12.153,84.805,-89.1215,2.28717,43.0062
77.6071,-94.306,70.0538,27.056,63.0368,53.147,344.792,-188.493,149.65,-71.6488,-34.1674,-8.56577
77.6358,-73.9322,72.2689,11.169,60.019,40.945,96.5897,56.7094,99.8312,-64.8208,-43.1943,-9.84174
77.6639,-73.2928,81.6763,8.57151,88.6549,72.4133,-15.8931,44.0366,58.8174,-100.355,-13.1011,19.2146
77.6862,-99.3022,88.2132,35.495,48.686,83.0462,199.424,-255.79,185.147,-59.7536,-0.333711,20.0206
77.7108,-78.7422,78.9943,-0.888881,83.7538,95.6501,101.34,33.7191,69.1788,-95.8948,6.19959,-1.62869
77.7601,-67.228,93.4311,3.0442,77.614,52.997,-214.427,25.6103,82.674,-87.4961,-30.3541,26.6527
77.7819,-60.7771,94.0189,-6.78548,78.7038,55.564,-305.013,59.3766,74.2215,-89.1352,-28.2739,24.48
77.8231,-82.9901,96.9158,3.0639,75.9748,62.1459,-48.6317,-63.0312,105.112,-87.1459,-23.5931,14.7679
77.869,-88.95,74.8248,49.626,61.4537,76.4887,229.461,-174.993,151.598,-70.8645,-5.23775,29.9914
77.8713,-98.2221,97.4143,33.305,47.393,84.4219,99.4843,-253.535,187.963,-57.5562,2.45205,28.4545
77.9337,-93.792,89.3871,-0.756499,56.562,60.8579,166.074,-122.478,147.957,-65.6027,-27.2292,-17.1093
77.9372,-77.2931,91.7987,12.834,48.293,46.476,-61.1043,-40.8688,141.59,-53.3669,-30.2758,2.03744
78.022,-92.9653,92.2009,40.113,54.614,67.6738,101.223,-211.152,170.799,-63.0189,-11.8879,28.1998
78.0248,-79.106,96.2718,9.11679,55.066,60.0431,-85.9347,-59.6802,138.052,-63.9046,-21.063,12.556
78.0351,-99.9462,87.635,37.513,98.8599,90.9937,199.859,-262.423,112.964,-109.15,6.26473,24.2619
78.0368,-94.4452,74.029,-4.3433,61.6222,49.29,357.915,-131.265,143.607,-66.4513,-42.8695,-39.5566
78.0621,-88.7002,94.722,32.117,68.1138,53.177,27.155,-162.138,141.554,-75.2626,-27.9381,28.3206
78.0752,-86.4771,75.0758,-3.3478,55.66,70.5408,250.528,-40.3067,132.718,-65.6239,-20.0766,-22.5475
78.152,-91.6618,87.1308,39.912,80.288,74.3779,129.019,-185.281,128.004,-89.4011,-8.37197,34.12
78.3858,-78.3462,88.8973,15.795,69.5708,92.7321,-28.3652,-31.9404,115.604,-79.6967,8.54757,25.7733
78.3949,-67.3833,76.3988,20.606,85.0149,69.3479,-52.4965,71.5755,69.3528,-94.6958,-14.2685,30.1434
78.415,-63.211,77.127,14.862,94.145,60.4723,-119.186,101.135,48.5664,-104.802,-22.5324,34.8578
78.4299,-94.856,98.6221,41.392,43.492,73.0023,65.4258,-251.626,196.862,-51.6854,-4.38928,33.1419
78.4608,-82.8371,70.1822,32.77,98.7172,90.7302,210.586,-73.4572,77.1417,-108.753,5.0372,19.5187
78.47,-94.3472,73.3982,41.513,88.4968,60.5628,292.625,-214.864,123.46,-99.3284,-24.6851,24.6309
78.513,-81.1577,92.8707,17.862,42.132,71.665,-23.0726,-85.4927,164.797,-51.4485,-8.05315,17.5619
78.592,-94.2802,92.2141,24.655,45.516,43.549,118.587,-193.686,184.017,-48.3681,-32.3239,-7.16959
78.6522,-95.4502,86.4118,1.1531,58.574,95.9171,214.887,-140.298,156.706,-69.8336,4.77251,-6.2215
78.69,-73.1552,94.5008,5.5394,64.805,45.266,-144.069,-10.668,122.548,-70.6961,-36.9994,12.4373
78.6957,-68.987,74.2261,41.659,91.8262,68.4289,-8.95644,14.9796,73.8201,-99.0294,-12.6463,49.1348
78.7639,-87.1641,71.0909,15.432,44.865,82.212,273.999,-93.0436,165.547,-55.8221,-5.71303,-5.42073
78.7863,-92.374,79.6698,32.318,53.061,43.35,223.071,-176.043,172.745,-56.079,-36.3751,-5.35298
78.8373,-64.4893,74.834,8.46471,90.23,85.3128,-71.9241,122.3,56.9363,-100.448,-0.36139,18.8866
78.8441,-91.7798,96.0019,16.269,45.32,68.5469,57.988,-164.028,180.946,-54.7616,-12.9416,7.54514
79.0962,-86.1683,75.5582,37.019,81.3938,99.0787,190.285,-114.678,121.5,-90.6448,14.4207,25.5803
79.1541,-88.4148,84.2701,-8.22911,50.159,84.7427,174.574,-59.6364,157.284,-60.7462,-6.0699,-15.1271
79.1851,-63.6378,80.1912,17.413,44.481,90.3423,-127.706,68.5614,140.02,-52.9823,7.18801,33.0379
79.2143,-77.4221,78.9931,9.94271,42.496,54.917,75.3349,2.80978,155.136,-48.5805,-24.3974,-11.4128
79.3489,-62.2559,74.61,27.248,71.229,59.5532,-106.954,89.2048,101.85,-77.7524,-22.4658,32.6298
79.3621,-89.7619,73.5139,-0.25141,90.8659,73.9041,305.809,-79.4638,101.819,-101.383,-18.1654,-13.4241
79.4251,-86.4702,85.3329,11.879,84.3228,61.613,110.115,-71.4449,112.418,-94.6885,-25.6863,12.5199
79.4721,-76.5558,76.3609,1.7286,84.8602,86.1757,97.502,50.8117,88.7313,-95.09,-2.85233,1.42062
79.5437,-92.4118,76.365,30.108,66.8808,64.8663,256.023,-166.406,159.123,-75.7451,-21.2557,7.33783
79.5558,-76.6881,91.0808,19.073,90.7817,53.504,-75.456,-42.858,98.5835,-100.169,-29.776,38.6065
79.5701,-95.2307,84.6282,47.812,59.9537,89.1402,193.978,-241.036,183.471,-67.9477,6.02827,35.8626
79.5878,-92.8959,87.2649,-6.122,58.5483,87.9089,189.876,-104.197,159.941,-68.7741,-3.30681,-12.8073
79.5959,-85.5042,85.169,43.064,57.4871,99.4712,95.1763,-142.559,168.9,-63.9786,16.3212,45.9116
79.597,-71.1121,81.9169,4.1832,95.4863,51.23,-45.2193,63.9277,70.9988,-108.252,-33.9642,25.6506
79.6062,-90.5543,78.9902,0.38366,79.8239,58.1867,249.482,-83.3213,123.637,-89.7124,-33.133,-11.5387
79.6268,-77.81,88.1851,18.469,52.297,45.89,-21.7365,-41.0835,157.474,-55.3523,-32.1791,4.65033
79.6348,-87.2769,93.9353,16.967,75.4958,49.343,22.0527,-113.378,137.274,-83.3259,-35.6589,18.5764
79.7672,-90.1308,89.6112,43.979,64.2309,80.991,96.3041,-188.324,169.498,-71.2138,-1.01379,39.6665
79.7741,-93.6912,71.948,7.7327,42.083,54.642,345.108,-160.796,192.705,-45.3455,-28.6255,-37.8717
79.817,-86.8759,77.8163,4.1537,81.0712,43.821,212.182,-51.1418,118.259,-90.8465,-46.4178,-4.76116
79.8187,-88.1198,99.2099,18.699,60.2499,84.3268,-18.9656,-147.963,168.775,-68.9768,0.497582,26.7644
79.927,-68.0851,72.6831,11.703,59.0261,91.5879,7.62408,95.8457,127.027,-68.4541,5.19484,16.095
79.9288,-63.5238,92.1482,-3.6926,84.6728,43.027,-251.529,59.3353,95.1623,-94.6146,-41.8784,27.3722
79.9351,-72.0042,71.8609,36.257,91.832,64.2377,54.2318,13.6536,90.7721,-99.7855,-19.063,39.4232
79.9362,-73.6222,89.7028,1.4662,80.8191,44.047,-89.9725,24.4836,107.339,-90.0944,-42.2035,16.8806
79.9379,-89.9658,76.2469,-5.85941,42.522,83.1029,279.287,-87.8269,180.782,-51.6932,-7.97209,-23.749
79.9471,-99.6941,85.2063,47.575,97.5988,54.789,218.082,-286.326,135.741,-107.336,-28.2194,42.2624
79.986,-98.8948,85.4733,9.62151,95.4731,53.144,246.892,-190.8,122.378,-108.529,-35.5524,7.05165
80.0009,-62.8672,71.9263,7.00309,91.526,89.5871,-64.1661,145.669,68.7215,-100.817,3.03734,15.5188
80.0158,-77.83,79.7139,33.269,69.8963,77.6512,53.8342,-41.7489,137.15,-77.5758,-5.69597,31.5522
80.017,-95.3299,76.1272,-9.1369,62.5349,80.3642,353.74,-135.273,164.331,-71.0187,-13.1833,-31.1809
80.0193,-95.0772,71.8008,16.311,55.322,54.937,349.503,-182.447,183.052,-60.1227,-31.8265,-23.802
80.0307,-74.9612,91.7552,-3.0268,83.9452,49.495,-89.703,17.5734,104.688,-94.1083,-37.3728,15.8011
80.1889,-94.9821,70.1827,37.414,75.1262,72.9198,336.249,-219.548,162.168,-84.1076,-14.3364,10.2971
80.2118,-68.771,84.961,0.82809,54.621,69.2603,-102.377,65.085,143.011,-62.9728,-14.7859,7.01335
80.2382,-83.6948,72.4259,30.382,40.275,92.6312,210.549,-94.2833,187.783,-49.0332,6.00823,20.3321
80.272,-79.6881,74.7962,39.027,57.9501,50.169,130.263,-64.9281,161.568,-61.558,-29.8057,15.5627
80.3401,-90.289,86.7338,24.946,60.8361,89.445,129.955,-143.176,172.396,-69.6102,3.68376,20.4873
80.394,-78.2798,98.123,-1.9941,62.8397,90.3881,-111.102,-39.1267,152.459,-71.9198,4.13316,17.0461
80.4312,-82.3042,79.4028,-5.75891,45.529,89.6788,150.282,-7.44262,169.38,-55.1564,-0.793354,-9.09068
80.441,-62.1848,84.285,17.904,50.992,97.4269,-189.345,53.3936,153.434,-57.3788,13.4748,42.9958
80.4438,-84.8253,70.9792,34.144,53.599,41.697,231.287,-103.553,175.969,-53.8282,-37.6955,-6.52947
80.5298,-85.9912,88.106,33.863,53.087,98.739,72.0105,-135.901,183.629,-59.7013,13.937,39.5155
80.5412,-75.3657,80.4691,29.15,79.6492,62.418,13.2158,-15.8202,124.077,-86.5464,-21.6658,31.7844
80.5699,-72.1348,70.8732,7.3448,91.2842,91.4658,88.6936,83.8348,88.1961,-100.306,3.12988,5.45687
80.6152,-97.3902,83.2823,18.938,97.428,78.8969,242.251,-195.458,126.331,-106.545,-9.37459,7.73628
80.6312,-74.1459,72.3468,40.511,78.4339,72.1119,78.7553,-13.3618,126.545,-85.0067,-11.4447,36.2955
80.6799,-71.3642,75.1079,39.486,67.8462,62.7377,18.9778,1.25002,141.109,-72.7944,-19.4179,34.5716
80.7441,-80.386,91.7729,29.452,80.6117,85.4733,-37.6745,-92.5817,138.322,-87.2445,2.08984,39.6205
80.7888,-93.5073,71.1058,10.272,52.228,60.3118,350.791,-157.784,190.626,-57.2194,-26.8629,-27.5668
80.7968,-97.6761,98.1013,8.30319,76.4349,67.8227,93.275,-186.162,160.819,-85.0988,-20.0631,6.33492
80.8082,-70.9998,97.1599,36.033,52.595,69.427,-172.219,-95.9325,181.333,-55.5071,-8.28696,50.3084
80.8208,-72.788,72.5078,28.042,47.195,88.9139,73.2101,14.4276,168.741,-54.6922,4.10233,26.4437
80.8632,-74.5928,77.9778,0.22355,51.06,77.3132,55.7877,52.55,158.614,-59.77,-9.47375,-3.08547
80.8661,-88.7248,89.5739,10.563,75.0781,89.2869,91.2888,-98.4316,149.13,-83.8577,1.78426,10.7857
80.9331,-72.8052,75.3812,24.508,89.4221,77.6169,32.4468,28.0683,106.156,-97.0319,-7.58217,27.8296
80.9899,-90.4047,89.331,46.107,72.8373,57.6132,97.7347,-198.825,170.144,-77.3646,-24.9323,37.4853
81.1148,-92.8879,94.035,47.114,93.038,92.6839,72.9209,-234.255,144.62,-98.5061,9.41065,47.108
81.1331,-89.0502,96.8012,32.072,78.187,49.883,7.15044,-175.827,159.727,-83.1967,-33.7627,34.7174
81.1411,-83.0262,73.3111,46.162,65.7641,97.8171,179.736,-110.059,167.954,-72.0484,13.3046,38.0968
81.1572,-65.5361,99.6081,-6.10412,82.1278,69.5387,-289.877,4.45146,125.691,-89.6493,-15.689,26.7951
81.1692,-86.9561,90.9507,-6.97891,95.8071,79.2091,79.0757,-53.4263,111.732,-104.706,-10.2869,-0.507292
81.1732,-81.1853,90.5262,3.7414,95.975,76.2458,-3.23788,-32.5307,108.487,-104.549,-10.7248,15.9822
81.266,-66.6608,73.0361,21.589,82.6228,65.4112,-28.2836,84.6985,112.947,-89.7508,-19.8374,27.0544
81.2958,-82.3787,78.8969,27.662,44.567,74.7051,128.72,-79.8367,193.163,-51.8999,-7.67042,14.2933
81.3268,-98.8129,98.1459,12.461,73.7729,86.1029,98.8418,-206.273,173.329,-82.1096,-1.46825,10.6383
81.3468,-62.2587,78.0202,-7.055,40.462,66.0391,-117.838,132.676,165.608,-47.2161,-15.5205,-7.84404
81.3611,-89.7991,71.7441,16.66,57.7438,42.003,294.694,-120.071,183.305,-56.7331,-42.3356,-25.5695
81.3657,-98.5212,77.1877,1.2963,61.8559,93.674,351.585,-188.852,188.463,-70.0502,1.17021,-18.9502
81.3657,-83.7807,91.9557,6.97748,42.341,77.9131,18.5288,-80.3375,196.884,-50.3716,-6.14296,6.98561
81.423,-79.0533,74.6988,-1.783,62.9371,97.326,156.861,31.7251,153.378,-71.4249,6.94727,-4.10344
81.501,-70.122,90.4993,2.5274,50.228,92.881,-138.064,20.0073,174.177,-57.7345,6.64534,23.5516
81.5342,-92.3299,80.9927,27.168,40.078,65.9979,216.497,-181.827,216.401,-46.2758,-14.5681,-1.04134
81.5502,-82.1197,95.0279,1.9138,74.9308,50.447,-37.3653,-51.1203,150.249,-81.1944,-36.2825,8.66868
81.6081,-92.0073,96.2907,11.407,82.487,49.814,51.6145,-144.854,152.892,-90.229,-37.2798,15.4439
81.7313,-62.4799,94.3398,2.2102,55.09,85.5867,-278.468,21.7447,171.177,-61.8303,1.67255,31.0573
81.7467,-83.0789,88.5437,3.2438,41.52,96.3159,49.4698,-57.3079,198.922,-49.3366,7.00292,12.4196
81.7811,-86.5642,79.3529,22.4,66.3949,68.8478,167.857,-93.3779,171.979,-73.276,-17.4213,8.76084
81.8092,-79.106,95.8942,6.73409,61.3111,53.882,-83.6183,-55.1464,174.573,-65.334,-29.2618,8.64568
81.8098,-67.9471,84.717,11.282,59.6008,73.8749,-118.121,45.9709,162.081,-66.0957,-10.0633,20.7877
81.8751,-94.8789,79.9247,43.122,97.9632,84.9502,231.096,-227.778,142.48,-104.52,-0.748688,29.0121
81.8802,-72.1491,72.9581,45.802,51.327,48.634,62.7405,-21.438,183.152,-51.3853,-27.4133,21.7273
81.8888,-78.7467,73.275,0.627429,99.218,93.9072,164.902,32.2668,102.261,-107.108,3.70982,-6.23129
81.9152,-81.317,70.9001,1.4471,88.1358,78.6218,226.725,9.17647,123.907,-95.9703,-11.8768,-8.11881
81.949,-68.8283,76.5202,13.26,88.0298,51.745,-28.5282,78.0365,115.23,-96.0471,-34.5374,24.0956
81.9748,-86.881,98.1471,30.403,73.7792,61.3059,-26.7258,-164.571,173.625,-78.2326,-22.3444,35.4108
81.9891,-61.6921,71.8478,2.6087,90.3818,94.9019,-77.319,162.097,99.7918,-98.0316,7.41433,11.5092
81.9943,-75.7078,82.1593,17.08,40.441,47.442,18.5185,-17.035,197.075,-41.3879,-26.3976,-7.56455
82.0057,-83.0279,99.4849,23.643,96.7737,54.019,-83.8696,-134.862,132.844,-104.035,-29.5363,47.7303
82.0097,-92.3648,99.1091,-1.71,96.662,62.0158,39.9096,-130.343,131.923,-105.936,-25.781,12.1074
82.012,-98.7378,80.8151,-3.941,74.8827,41.735,325.625,-173.832,172.935,-78.0858,-50.0968,-30.7141
82.0321,-65.7458,94.8102,-3.8555,57.49,87.5978,-238.804,26.7014,171.191,-64.6721,2.15406,23.2695
82.043,-72.2929,98.205,6.50078,54.148,70.5632,-185.135,-43.2871,185.93,-60.1658,-11.6783,21.6475
82.1828,-93.7038,75.564,8.13388,97.6733,83.1642,309.395,-142.117,133.416,-105.213,-7.41645,-8.38431
82.1988,-88.153,94.1782,8.3327,61.5849,70.2062,38.7004,-109.188,186.336,-68.2228,-15.7091,6.68161
82.2922,-78.7582,93.9439,45.176,57.8859,78.9868,-55.2807,-136.681,196.195,-60.9252,-2.42309,54.6482
82.3249,-89.2519,84.8338,5.2231,85.1071,97.5787,158.013,-84.9235,147.92,-92.6925,8.35291,0.00962536
82.3317,-78.623,84.1159,38.16,92.9578,62.2702,16.2894,-77.2635,134.244,-98.3208,-21.7878,46.7673
82.3432,-79.8079,93.4328,-0.24142,70.0687,99.2781,-46.4074,-27.8534,164.324,-77.2673,11.6664,14.7578
82.3787,-83.2193,84.9353,-6.74222,46.829,43.471,100.786,-25.4696,195.926,-44.0236,-36.0794,-36.4062
82.4131,-76.4549,81.5703,3.1341,76.9511,75.0323,35.5642,32.8712,145.919,-84.0866,-12.9986,6.19692
82.5008,-69.6952,79.4337,-0.37125,73.7677,88.1318,-32.0871,92.3761,144.131,-81.0448,0.212262,8.47002
82.5071,-90.9301,93.8058,47.487,69.6528,44.186,62.3708,-221.161,192.771,-69.3212,-37.5763,35.4403
82.5741,-82.652,86.5791,7.11722,78.4878,92.61,55.7447,-36.9229,155.133,-85.543,4.73767,10.7465
82.6302,-99.8459,96.953,17.179,70.5202,79.181,117.233,-227.046,193.613,-77.4224,-8.06414,11.5769
82.6858,-82.6629,72.6877,20.056,50.155,81.3039,199.033,-57.5082,199.775,-57.081,-5.156,5.00981
82.7529,-72.9868,72.1869,-1.7472,90.0019,42.953,100.376,91.4915,121.505,-99.8665,-46.237,4.24086
82.7901,-80.1768,70.6549,17.743,52.3,71.4662,191.818,-25.1171,194.005,-58.2258,-13.9287,-1.82225
82.8268,-64.805,75.3651,40.543,52.429,92.9143,-61.086,30.3485,187.659,-56.2011,8.70304,52.2334
82.8732,-96.1847,85.526,29.776,85.4251,95.4129,194.036,-208.329,169.869,-91.7941,8.22987,18.4372
82.9127,-98.3259,77.9887,-8.28818,59.4289,81.364,360.393,-177.46,205.435,-65.2828,-10.5947,-31.8297
82.9809,-71.3332,84.2672,9.08992,93.2179,75.886,-71.1795,39.4027,127.059,-99.5619,-10.6382,23.6672
83.0073,-75.882,79.1289,32.515,75.6138,70.8113,33.8699,-27.4284,163.869,-80.4254,-14.2479,31.8766
83.0078,-95.6118,73.7597,29.081,42.924,95.9309,318.902,-229.303,233.802,-49.3945,6.1551,10.832
83.0582,-98.1838,83.0697,28.808,73.4228,90.7347,240.685,-228.226,193.041,-79.8585,2.93546,13.4548
83.0691,-91.624,94.4842,26.578,56.193,89.7951,64.2593,-184.345,212.883,-61.8336,3.89586,28.6465
83.1408,-80.1998,72.9559,2.4066,74.1608,83.8839,185.899,15.9216,161.998,-80.8472,-5.82972,-6.22793
83.1442,-77.1808,74.7297,-9.42888,50.686,85.475,141.808,50.4364,191.094,-57.5066,-4.30345,-14.5207
83.1877,-95.2239,72.745,10.927,85.7448,97.3719,351.728,-169.553,167.11,-92.3015,6.52172,-12.8776
83.1952,-88.047,76.3959,39.853,83.7212,79.6428,200.581,-147.173,167.861,-89.1331,-6.6844,27.5287
83.1992,-69.91,78.2993,33.839,77.8128,65.6002,-35.7887,11.4776,158.209,-81.6325,-19.1205,38.0642
83.2439,-80.5029,87.1417,24.455,97.2137,52.877,9.41328,-68.46,137.233,-104.576,-32.2497,39.3212
83.2599,-86.2851,88.4469,39.951,87.4918,62.5847,60.4183,-152.017,163.341,-91.8492,-22.513,42.3326
83.2702,-68.3527,95.0228,17.142,83.296,82.8239,-216.043,-29.8133,156.132,-87.7602,-1.80925,42.8549
83.3252,-64.0028,76.1352,22.295,68.9601,59.2192,-95.5224,80.9222,165.374,-72.1873,-24.9128,24.8368
83.402,-78.1652,81.344,14.178,42.932,97.322,57.6861,-26.8437,213.504,-48.4051,8.3846,21.8301
83.4112,-74.492,81.8957,10.337,67.1168,40.56,-0.751609,24.2241,176.001,-66.2627,-43.9353,-0.5164
83.4112,-97.2481,85.1627,32.26,46.481,64.4469,215.157,-243.946,235.449,-50.4588,-17.0135,3.72314
83.4519,-79.6142,86.1287,38.35,69.8309,79.9551,12.887,-93.2926,186.126,-73.7683,-4.52097,41.4191
83.4822,-92.1179,88.62,34.941,63.5611,63.0741,124.391,-192.524,207.59,-67.1196,-20.9615,20.7404
83.5092,-88.9958,70.9992,8.21341,48.494,67.809,306.094,-108.448,217.597,-52.5995,-18.2452,-23.0501
83.7458,-80.4037,70.0939,43.331,95.61,56.298,176.848,-78.8614,146.398,-101.532,-29.3442,38.9481
83.7532,-66.6659,83.5292,2.4955,76.813,62.4111,-124.059,82.2102,159.49,-81.6713,-24.4169,14.8298
83.8128,-98.4049,89.6272,29.931,72.9352,71.3401,172.153,-236.758,201.77,-78.0806,-15.4007,16.9772
83.8701,-69.1881,83.3642,-4.0225,93.6648,93.2397,-79.3681,85.0748,133.543,-99.6209,4.99408,9.16945
83.9452,-88.8463,88.6721,24.101,77.0359,51.197,90.5111,-134.584,185.386,-80.4283,-35.2466,17.5634
83.995,-84.7359,94.9832,17.18,43.351,98.5419,-4.74685,-127.301,231.689,-47.7372,10.0065,32.3884
84.05,-80.355,71.8638,22.826,43.683,81.0861,179.461,-49.9364,223.048,-49.107,-4.37749,8.2475
84.0632,-90.2048,78.5651,30.363,78.1268,55.77,207.763,-149.024,186.301,-82.1841,-31.4302,13.9987
84.0901,-97.7781,83.1832,46.775,83.9807,62.7733,222.703,-268.682,190.014,-88.2504,-23.7251,30.6595
84.1039,-69.254,73.6812,25.354,58.0378,51.195,8.36679,44.7295,196.095,-58.0157,-30.2608,9.95671
84.1079,-63.9169,82.9362,27.551,82.5942,93.7749,-164.277,33.4629,161.085,-86.4463,8.86005,46.4205
84.1142,-76.479,78.7061,33.703,95.9739,60.2878,43.5035,-36.8642,146.217,-101.082,-25.3271,40.8324
84.1211,-72.0701,90.2282,22.98,74.2811,84.9049,-122.006,-30.5555,181.077,-78.4006,-0.323199,39.1649
84.1228,-62.5911,74.9102,16.243,91.7019,43.354,-106.396,108.739,138.056,-98.4411,-42.8474,34.2807
84.1262,-71.8409,75.7972,39.479,93.2368,96.4741,13.4596,-8.64693,147.874,-97.3301,10.9155,42.0009
84.132,-92.6587,86.394,43.155,91.5208,97.298,144.664,-212.046,172.201,-95.9382,11.1521,35.5438
84.2139,-90.1291,83.2932,-5.95521,92.1379,55.25,206.637,-75.9747,157.376,-99.132,-35.0414,-7.86413
84.2489,-89.3877,78.7261,47.484,93.0168,88.8657,188.731,-184.429,167.854,-97.101,2.61192,36.4297
84.3188,-84.0231,85.0269,22.761,69.5462,84.7892,76.8445,-85.8894,195.992,-74.4056,-2.02265,21.8064
84.3669,-83.0571,92.0439,-9.62517,65.7658,43.316,22.5307,-29.2608,196.363,-64.1482,-42.8798,-19.4424
84.395,-95.166,91.4561,13.402,67.1317,59.7417,137.447,-174.046,209.488,-70.2356,-27.0408,-0.586432
84.6419,-81.7032,93.4408,23.438,75.4287,44.274,-37.7331,-99.9727,192.416,-75.7425,-41.0286,24.5491
84.6499,-68.8409,93.2002,0.50755,71.308,99.6242,-187.943,18.6133,187.655,-75.8553,12.526,26.4657
84.7072,-98.276,99.8917,-1.0914,66.3749,42.474,92.4142,-186.874,214.893,-63.9141,-43.6964,-18.7183
84.7141,-96.3171,99.7153,11.794,60.7788,48.463,61.2114,-202.241,224.744,-59.7509,-35.1491,-4.72541
84.8992,-89.1889,82.0659,6.14549,94.3868,67.3861,187.3,-89.3157,163.396,-99.7704,-21.7951,2.49392
84.9828,-98.9257,94.3667,-7.11831,57.7009,84.3898,172.005,-179.527,229.301,-62.7053,-5.23719,-14.5827
84.9868,-82.0011,80.9652,28.409,60.5381,72.305,95.8767,-79.631,216.332,-63.9135,-12.8703,19.2949
85.0011,-73.2143,88.695,4.7973,96.0999,56.496,-88.2939,15.1612,152.836,-102.039,-30.5384,26.3763
85.0779,-97.8721,90.6929,37.736,80.139,83.6381,151.115,-253.75,203.502,-83.9051,-3.36795,29.3543
85.1112,-79.4881,84.1893,24.356,76.9368,64.1082,28.7774,-52.6098,191.038,-79.943,-22.4817,24.187
85.1192,-70.8542,81.5158,24.25,71.9411,48.908,-53.2294,12.3135,193.24,-71.8127,-36.0099,22.6032
85.1782,-80.7108,83.1367,-0.0821432,54.74,63.8412,80.4425,-14.1768,220.723,-57.0726,-21.2444,-11.8697
85.2068,-70.2251,77.4312,41.719,83.975,92.4072,-21.9439,-10.3821,177.304,-86.5313,6.55962,48.4032
85.208,-73.1679,83.6748,13.185,82.228,93.784,-42.0438,19.102,177.9,-86.3793,6.46267,23.3309
85.2401,-85.6411,77.7888,42.274,76.8331,71.1957,160.785,-135.551,199.605,-79.762,-15.3319,30.6973
85.2939,-72.0758,71.6272,31.03,52.125,94.6108,69.8473,8.36237,223.508,-55.491,7.03476,32.4871
85.318,-88.8721,73.962,20.837,53.544,74.6667,255.719,-129.527,233.738,-57.2734,-11.644,-2.65528
85.3197,-74.6478,74.7721,16.183,78.9152,96.6528,71.2477,29.9382,183.306,-83.0492,8.70393,16.613
85.3782,-84.67,92.4691,37.77,77.4719,45.927,5.41571,-152.523,201.888,-76.9537,-39.4919,36.3587
85.4842,-86.7727,77.08,4.9864,92.2542,91.569,218.158,-61.0004,171.304,-96.5342,1.80964,-5.27112
85.5162,-71.6438,97.4641,19.576,94.5512,97.6079,-195.748,-67.7391,169.602,-97.6597,11.3012,43.9195
85.5437,-76.2131,72.8791,7.03489,78.9622,75.0248,125.012,40.371,185.267,-82.909,-13.7571,1.51708
85.5609,-62.8328,77.2129,-3.186,74.9669,89.429,-109.785,140.705,184.184,-79.2285,1.16731,10.4417
85.5999,-80.2479,73.7632,17.848,55.907,57.051,158.329,-32.6659,226.064,-56.0112,-26.4027,-6.62262
85.7981,-97.4641,97.0459,-4.2018,79.5609,58.8153,122.128,-166.54,203.969,-82.452,-30.6192,-9.01623
85.8228,-93.1223,94.326,40.17,63.5691,46.079,77.4353,-232.888,233.801,-59.8783,-36.2256,20.5914
85.8531,-87.4912,75.8997,-2.4607,43.359,79.7059,248.995,-80.5153,248.047,-46.9656,-7.69033,-21.1564
85.9099,-92.319,73.7952,43.049,50.549,84.7691,278.101,-223.345,250.956,-53.8958,-1.86095,21.0694
85.9649,-62.6862,73.2653,10.88,89.123,64.4641,-84.4917,126.163,169.11,-92.6224,-23.2872,22.0811
86.021,-82.6681,82.3959,42.7,62.9938,65.5899,88.2764,-124.852,228.538,-63.6429,-18.8762,31.6235
86.0302,-82.0619,83.5097,8.14041,95.818,74.2158,80.7029,-33.6543,170.628,-99.6771,-14.2368,11.9534
86.0319,-70.4389,83.288,4.1677,59.6059,77.0978,-64.5729,47.4482,221.303,-62.89,-9.37266,10.7326
86.0508,-96.5778,95.4897,-9.11421,86.0949,79.2807,140.265,-147.487,194.782,-89.9992,-10.7961,-10.6549
86.08,-70.856,86.928,30.085,70.4102,79.487,-103.464,-30.9081,211.894,-72.4324,-6.57525,42.3036
86.1012,-93.7319,98.6272,33.762,70.9992,42.739,36.8529,-232.259,225.476,-67.6067,-41.8967,22.0461
86.127,-85.0567,84.8688,36.634,55.486,49.08,92.9675,-140.213,241.123,-51.9308,-30.9988,12.262
