q1 (deg),q2 (deg),q3 (deg),q4 (deg),q5 (deg),q6 (deg),x (mm),y (mm),z (mm),r_x (deg),r_y (deg),r_z (deg)
92.6742,-90.6729,80.7441,12.876,76.1518,95.3539,34.2187,-167.317,169.8,-73.84,4.59775,3.789
92.6759,-80.8237,98.5659,-6.8673,77.834,62.5051,-167.982,-119.954,170.838,-73.2707,-27.4705,2.4829
92.692,-96.3549,93.1578,40.268,96.3629,99.9691,-41.0815,-268.504,136.714,-94.9297,7.98418,35.5707
92.7023,-80.0348,74.2662,23.715,51.459,65.8042,-12.1699,-129.417,203.884,-46.2114,-19.0124,0.715471
92.7258,-72.1933,81.6173,22.793,89.6639,61.2698,-143.945,-85.774,155.564,-87.0574,-30.7288,29.9614
92.8398,-67.2847,87.3572,9.21459,76.0269,79.9139,-224.169,-67.3381,177.488,-73.3229,-11.5178,25.5138
92.8478,-85.3673,82.6933,6.1063,54.589,74.9652,-16.7622,-138.232,201.189,-50.9441,-12.2162,-6.67557
92.8868,-94.3799,97.7741,3.1446,99.1658,48.32,-62.5867,-192.812,137.776,-98.4251,-42.315,11.6007
92.8931,-87.1411,77.5859,33.45,82.0802,74.8541,9.88748,-179.242,162.736,-79.2209,-16.5034,20.2297
92.9378,-60.6928,75.5261,25.014,53.721,71.8581,-205.011,-47.3682,208.1,-48.8074,-16.8988,27.7063
93.0128,-74.3883,98.7218,-6.37198,50.186,56.581,-222.295,-122.65,209.516,-41.5353,-24.9539,-7.34899
93.0329,-75.7038,72.5869,9.82542,53.241,74.6638,-28.9384,-75.2179,207.613,-49.2869,-12.3888,-3.91273
93.1291,-97.2659,77.5097,49.423,65.818,63.097,74.442,-291.549,180.862,-60.2612,-25.5785,15.8319
93.1618,-96.6603,95.8822,24.477,57.259,82.5781,-47.3654,-257.383,194.349,-54.3698,-7.52996,18.3606
93.2328,-62.2547,86.7,0.738949,79.3552,67.809,-266.243,-35.9581,178.87,-75.4643,-23.319,18.4358
93.5142,-84.8172,83.6908,0.013382,79.526,51.593,-21.9533,-112.213,175.49,-72.3183,-37.4782,-12.5042
93.5898,-97.2647,95.3218,31.058,73.5609,48.016,-46.6765,-264.275,175.222,-63.8426,-41.1418,11.1948
93.6287,-68.8478,92.3889,-3.5267,70.4709,94.1192,-235.799,-72.0535,192.84,-67.4557,2.37921,20.579
93.9158,-96.1818,87.0781,45.731,72.7868,41.94,1.12009,-278.528,177.235,-59.8444,-46.72,13.9628
93.9439,-79.9242,98.5252,-9.17231,87.8092,98.2668,-173.495,-113.121,168.298,-84.1119,7.10156,9.41927
93.9651,-92.3631,71.7011,49.298,63.1829,53.907,84.3321,-259.858,191.364,-53.6234,-32.5968,7.43644
94.027,-71.3963,93.8688,13.089,86.1001,85.844,-232.272,-115.259,171.61,-83.1827,-6.85285,34.1814
94.2137,-79.703,73.958,-6.39008,80.7269,69.8338,22.279,-62.2249,183.658,-76.0059,-19.2005,-17.6012
94.3341,-91.8532,79.5718,19.216,88.9918,75.6511,44.7456,-186.898,163.247,-84.6387,-15.3447,4.9686
94.3782,-80.6278,82.5712,31.688,46.592,58.7431,-66.2967,-172.44,220.763,-37.5317,-23.2053,8.48325
94.585,-97.3048,78.5032,32.166,76.9322,41.569,77.2202,-255.12,177.013,-64.2183,-46.9437,-6.2934
94.7477,-76.9522,76.1702,34.344,53.271,98.8593,-56.4259,-140.973,218.903,-49.6498,3.83952,38.3315
95.103,-82.5031,81.3921,7.89702,57.221,91.2023,-33.0566,-127.823,218.45,-52.4819,0.0990375,6.65312
95.1952,-82.279,76.0779,19.399,79.4641,62.889,-7.05063,-125.976,189.466,-72.5087,-27.6386,4.54951
95.2032,-69.6722,70.4102,25.761,76.3919,49.981,-87.3225,-61.5492,200.02,-65.9612,-40.2672,10.4547
95.4072,-60.4018,92.4588,17.285,76.016,90.3039,-320.869,-107.592,199.459,-72.7326,-4.08465,48.9194
95.4599,-98.72,93.6717,17.385,82.6251,91.7231,-15.6462,-243.719,176.226,-77.5992,0.0819906,11.9069
95.5052,-81.3302,90.5468,44.773,75.1709,47.566,-123.011,-209.076,190.854,-64.6157,-44.4172,36.8715
95.6049,-98.017,92.4009,24.607,63.9518,95.6118,-14.8101,-262.436,201.261,-59.0878,2.73855,20.9272
95.6358,-71.2662,97.1542,27.423,90.9232,67.8972,-252.101,-165.883,174.103,-87.2656,-27.3384,51.5833
95.7802,-73.2698,71.1711,-3.7772,96.254,85.962,-24.4264,-24.5529,180.701,-90.6809,-3.98071,-6.36537
95.9349,-72.7639,78.0712,11.678,50.526,94.7323,-99.7782,-86.7645,238.197,-45.0887,1.29683,19.1757
96.0541,-65.7498,82.0888,-6.7487,68.795,48.332,-188.53,-24.1503,223.792,-54.4804,-37.5788,-13.8935
96.1887,-96.921,96.5268,-0.84772,66.9639,85.2298,-28.1886,-215.689,206.299,-61.0157,-4.37581,-4.31771
96.2323,-71.956,95.6232,-5.98323,76.7689,61.3913,-227.87,-94.253,207.187,-67.979,-29.1041,6.17658
96.3411,-73.982,71.6083,25.72,94.5059,78.6522,-55.1309,-84.1811,182.671,-88.9925,-14.3836,22.2803
96.4259,-72.839,74.555,3.823,66.1801,64.448,-67.2505,-53.2546,227.366,-57.0442,-22.8277,-8.74962
96.5308,-78.8928,73.6062,4.8012,50.356,50.054,-0.932279,-102.656,242.042,-36.1861,-26.7327,-32.1255
96.5348,-78.4351,83.3808,-8.90932,71.9131,75.4591,-66.3403,-75.2863,218.283,-64.8109,-13.1585,-10.8526
96.6878,-90.3721,93.4047,20.609,71.9572,78.5651,-73.9719,-212.376,203.559,-65.5087,-13.4489,17.7603
96.6918,-81.1371,92.2708,33.048,49.112,93.1022,-127.541,-209.219,232.88,-44.5445,-2.8651,45.2177
96.7153,-83.449,78.7278,30.134,94.848,45.331,-26.2365,-158.895,176.958,-88.2787,-48.0779,23.3745
96.8132,-98.7642,77.4587,13.672,99.713,54.213,119.648,-237.546,160.86,-93.897,-35.4297,-5.99455
96.8322,-80.9372,71.4352,44.186,80.52,81.3657,0.0182558,-168.104,197.557,-74.9974,-12.5984,31.4111
96.9347,-62.0278,80.0588,23.59,62.4312,95.7687,-225.454,-74.4936,235.531,-57.6186,-0.100065,43.588
97.0338,-75.9438,71.496,36.978,74.9377,82.326,-40.2845,-126.004,212.383,-69.089,-11.3234,28.7364
97.0522,-81.3399,88.9591,6.61972,60.875,61.6279,-101.436,-139.708,230.262,-49.9365,-24.555,-4.39314
97.1072,-77.7819,83.174,7.86768,49.917,67.1948,-88.3411,-121.087,246.066,-40.1653,-17.1557,-4.91402
97.1542,-72.8539,90.4471,42.353,87.3841,89.3442,-191.429,-174.791,190.157,-84.0161,-7.10795,59.7019
97.1708,-93.8539,88.1037,1.5947,79.6961,97.2458,15.0702,-186.841,199.281,-72.8831,7.04657,-2.65075
97.1748,-86.0909,86.6719,8.21971,85.7443,45.678,-46.1294,-147.212,195.792,-73.9765,-44.7877,-2.98928
97.3598,-86.2221,92.0302,19.139,58.0108,66.199,-91.0501,-198.287,228.911,-48.0302,-21.6115,8.22637
97.5329,-91.4693,81.0489,32.054,97.7002,43.095,17.9109,-217.534,171.75,-91.1973,-50.1814,21.6979
97.5598,-99.2168,90.5227,15.996,71.9371,55.778,14.7158,-252.566,204.535,-59.7858,-31.776,-9.91853
97.6733,-81.0552,70.927,10.799,97.035,84.4901,33.4384,-102.428,189.091,-89.4226,-6.16537,0.109478
97.6819,-91.2533,93.1818,-4.9676,64.2309,67.4388,-38.6236,-178.848,226.06,-54.5868,-18.576,-16.6056
97.7088,-74.072,86.0697,5.5149,65.4541,91.6062,-145.844,-97.3371,235.912,-58.3249,-1.32948,17.3499
97.7907,-89.4089,77.9853,11.189,94.5461,65.1178,48.7057,-164.252,185.538,-86.6226,-25.2898,-2.27895
97.8732,-78.9032,74.3739,2.2541,91.6658,96.6952,-2.90734,-78.0879,202.38,-83.9848,6.45168,-2.18144
98.009,-76.6371,74.0239,33.174,91.8228,65.9188,-52.2438,-123.591,197.274,-84.4586,-28.5336,27.2781
98.1528,-75.7032,89.2061,-5.8016,63.9461,66.2769,-143.656,-95.6477,242.637,-53.2331,-20.7748,-7.14658
98.2869,-64.7247,91.208,0.928461,71.0193,51.031,-270.42,-83.8591,236.682,-55.3409,-38.3838,5.06575
98.3408,-62.9532,86.6587,2.4295,64.0532,84.7708,-256.34,-65.9627,248.949,-56.3558,-8.50611,21.8731
98.39,-74.4587,78.9473,-7.44037,45.862,50.754,-72.9721,-79.0938,268.564,-30.8046,-22.4289,-36.7028
98.4788,-70.3478,94.7792,9.91979,55.507,78.3737,-238.663,-141.876,249.643,-46.4915,-14.3168,25.4815
98.48,-65.6638,97.1547,-0.788871,88.1341,74.398,-300.709,-105.822,211.043,-80.399,-20.2751,26.7529
98.5241,-65.9709,74.9068,14.404,78.5388,84.6918,-150.996,-44.743,233.578,-70.822,-8.81465,20.4036
98.5722,-71.4209,84.9037,3.9854,78.195,45.616,-163.17,-76.1415,230.042,-61.781,-43.8877,-2.80984
98.5957,-93.1549,73.5449,27.556,81.7233,96.7789,91.1202,-226.43,201.386,-73.6716,4.97423,9.04667
98.8152,-72.831,70.672,25.242,74.2542,79.7042,-57.6942,-90.1153,235.235,-65.9416,-13.2034,17.8445
98.8238,-77.5521,86.1992,3.0681,60.8137,73.5288,-111.58,-115.619,249.933,-50.7476,-15.019,0.275156
98.9212,-77.2863,83.834,39.728,70.7597,95.1729,-112.292,-174.732,228.137,-65.1821,-2.0327,47.4075
98.9681,-97.6119,85.4011,16.747,89.2611,47.089,43.3677,-237.447,191.644,-76.8256,-43.335,-5.07505
99.1469,-80.4169,98.527,-8.88319,94.699,89.6329,-169.168,-129.184,203.352,-85.9189,-2.26825,8.25267
99.1899,-66.6602,80.7882,7.19721,98.7859,52.464,-182.611,-48.8679,210.633,-90.267,-41.4561,20.3471
99.5188,-65.3819,71.0972,41.849,97.4412,75.56,-136.587,-87.7525,209.232,-91.2488,-22.0547,46.8491
